id,price,speed,hd,ram,screen,cores,cd,laptop,trend
1928,1374,22,16,2,15,8,no,no,2
1929,1577,20,16,2,19,6,no,no,1
1930,1200,19,16,2,15,10,yes,no,1
1931,4071,36,1,28,21,18,no,no,4
1932,2146,17,20,6,21,12,no,no,1
1933,2788,24,16,14,21,14,yes,no,2
1934,4220,35,1,44,15,22,yes,no,4
1935,1478,18,12,14,23,10,no,no,1
1936,1177,17,28,10,13,6,no,yes,2
1937,3075,32,3,24,19,30,no,no,5
1938,2470,24,12,14,19,18,no,no,4
1939,4009,38,7,16,23,30,no,no,4
1940,1141,21,16,14,13,6,no,yes,2
1941,1275,17,8,10,23,6,no,no,1
1942,4233,39,7,36,17,12,no,no,2
1943,2184,22,28,6,17,20,yes,no,4
1944,1125,23,28,10,11,6,no,yes,2
1945,1735,22,8,14,19,8,no,no,2
1946,3903,35,7,32,19,18,no,no,4
1947,3278,37,3,56,17,28,no,no,5
1948,1655,22,16,14,17,8,no,no,2
1949,1709,22,16,2,19,8,no,no,1
1950,2259,17,12,10,19,16,no,no,2
1951,2848,19,20,6,17,14,yes,no,2
1952,3486,32,1,20,23,22,no,no,5
1953,845,17,16,2,13,8,no,yes,1
1954,1229,15,8,10,17,8,no,no,1
1955,3806,36,7,56,15,24,no,no,4
1956,945,23,8,2,11,10,no,yes,1
1957,3399,38,7,24,15,14,no,no,1
1958,2230,22,8,10,15,24,no,no,4
1959,2498,23,24,6,23,16,no,no,2
1960,2649,15,12,14,23,26,no,no,4
1961,3012,31,7,16,19,22,yes,no,5
1962,2529,17,20,14,19,16,no,no,1
1963,1185,21,28,2,11,8,no,yes,1
1964,1869,16,28,14,23,8,no,no,2
1965,1458,17,20,10,23,8,no,no,2
1966,2961,17,8,6,23,22,no,no,5
1967,3846,34,5,40,15,28,no,no,4
1968,4296,35,7,28,17,30,yes,no,4
1969,1118,24,20,10,11,6,no,yes,2
1970,3748,36,3,16,21,24,yes,no,4
1971,1410,16,28,2,19,8,no,no,1
1972,3077,38,7,24,19,26,no,no,5
1973,1752,18,8,2,23,10,yes,no,1
1974,1945,16,16,14,19,4,no,no,1
1975,3244,35,7,24,23,14,yes,no,1
1976,1449,24,24,10,15,8,no,no,1
1977,3628,34,5,24,19,30,yes,no,5
1978,3251,39,5,40,19,18,no,no,4
1979,3707,37,3,52,15,30,no,no,5
1980,1096,19,8,6,12,8,yes,no,2
1981,4208,31,5,36,19,22,yes,no,5
1982,3260,32,3,48,19,12,yes,no,1
1983,1166,23,16,2,12,8,no,yes,1
1984,1356,18,16,2,23,6,yes,no,2
1985,3980,34,7,60,19,16,yes,no,1
1986,4110,30,7,44,21,12,no,no,2
1987,794,21,12,6,13,10,no,yes,2
1988,3604,39,7,52,15,18,yes,no,4
1989,1476,20,8,10,19,6,yes,no,2
1990,3647,38,7,40,15,30,no,no,5
1991,2543,20,20,14,17,18,no,no,4
1992,901,21,12,2,13,4,no,yes,1
1993,2487,24,12,2,21,28,no,no,5
1994,833,19,12,14,12,4,no,yes,1
1995,1593,17,24,14,23,10,no,no,1
1996,3310,36,7,48,23,24,no,no,5
1997,2072,19,8,14,21,14,yes,no,1
1998,4020,34,3,20,15,26,yes,no,5
1999,3080,37,5,40,21,26,yes,no,5
2000,2014,16,20,14,23,22,no,no,5
2001,3604,30,7,44,15,22,yes,no,5
2002,3049,39,5,24,15,20,no,no,4
2003,2266,24,24,14,15,30,no,no,5
2004,4300,30,5,40,21,20,yes,no,4
2005,1139,16,20,2,12,4,no,yes,1
2006,1661,24,12,14,19,4,no,no,2
2007,1541,23,20,14,15,6,no,no,2
2008,1688,16,20,2,17,10,yes,no,2
2009,1458,24,8,2,23,8,no,no,2
2010,1342,18,20,2,21,10,no,no,1
2011,2775,19,24,6,19,20,no,no,5
2012,3573,35,1,52,15,14,no,no,2
2013,2006,21,28,14,21,14,no,no,2
2014,3094,37,3,20,21,24,no,no,4
2015,4036,39,7,16,17,24,yes,no,4
2016,3859,30,5,44,21,20,no,no,5
2017,3097,39,3,28,15,30,no,no,4
2018,2920,17,24,10,15,20,yes,no,5
2019,2342,19,12,2,21,28,no,no,4
2020,3146,38,3,52,15,28,no,no,5
2021,967,16,24,14,11,10,no,yes,2
2022,1370,18,8,2,15,6,no,no,1
2023,3334,38,7,28,19,26,no,no,4
2024,1566,20,24,2,17,10,no,no,2
2025,2186,22,24,6,23,24,no,no,4
2026,3945,33,3,44,17,30,no,no,5
2027,3135,32,3,44,19,16,no,no,1
2028,2852,21,16,10,17,22,yes,no,5
2029,2491,16,20,10,15,16,no,no,2
2030,1293,21,12,6,23,6,no,no,2
2031,950,21,24,14,13,4,no,yes,2
2032,2265,24,28,14,21,16,no,no,2
2033,1702,17,8,2,19,4,no,no,2
2034,2781,17,12,10,15,14,no,no,2
2035,2854,16,28,14,21,20,no,no,4
2036,2894,23,16,6,19,28,no,no,5
2037,3796,31,7,36,17,26,yes,no,5
2038,3231,30,1,56,15,28,no,no,4
2039,2041,24,24,2,17,14,no,no,1
2040,1738,16,28,10,17,4,no,no,1
2041,858,24,20,2,13,10,no,yes,2
2042,1015,24,28,14,13,10,no,yes,1
2043,1739,18,24,6,15,10,no,no,1
2044,616,18,28,10,13,10,yes,no,2
2045,577,15,16,2,13,6,no,yes,1
2046,3353,32,1,56,19,26,no,no,4
2047,4288,33,7,60,21,14,yes,no,2
2048,4237,39,5,60,17,26,no,no,4
2049,1319,21,8,6,19,8,no,no,2
2050,2767,22,28,10,23,20,no,no,4
2051,4020,32,3,44,15,16,yes,no,1
2052,3092,32,5,40,15,18,yes,no,5
2053,1637,17,8,2,17,6,no,no,2
2054,2818,16,28,2,19,26,no,no,4
2055,3757,32,5,16,23,30,no,no,4
2056,2750,22,20,6,23,24,no,no,4
2057,2983,16,28,2,15,14,no,no,2
2058,3786,39,3,36,17,26,no,no,4
2059,1666,24,8,2,15,8,no,no,2
2060,640,21,12,14,13,4,yes,no,1
2061,709,22,28,14,11,6,no,yes,1
2062,2662,19,16,10,23,18,no,no,5
2063,3645,37,3,32,19,18,no,no,5
2064,1752,15,28,2,15,10,yes,no,2
2065,839,21,24,6,12,6,no,yes,1
2066,4273,37,7,60,15,24,no,no,5
2067,2050,19,28,10,15,26,no,no,4
2068,2338,18,8,2,19,24,no,no,4
2069,1730,15,20,14,23,4,no,no,1
2070,3348,32,1,44,23,30,yes,no,4
2071,4152,34,7,36,23,28,yes,no,4
2072,1668,17,24,14,23,8,yes,no,1
2073,2424,24,12,14,17,16,yes,no,2
2074,3053,37,7,16,23,30,no,no,4
2075,1157,17,16,2,13,10,no,yes,1
2076,922,17,12,2,11,4,no,yes,1
2077,1661,17,8,2,17,8,no,no,1
2078,2222,17,8,10,15,12,no,no,2
2079,3198,34,1,56,23,28,no,no,4
2080,1367,19,12,6,15,8,no,no,2
2081,588,21,28,10,13,10,yes,no,2
2082,1605,23,28,14,19,10,no,no,2
2083,2788,15,16,6,15,18,yes,no,5
2084,1580,22,20,6,21,6,yes,no,1
2085,1616,20,28,14,15,8,yes,no,1
2086,4196,39,7,44,17,20,yes,no,5
2087,4179,30,3,40,19,24,no,no,5
2088,1250,21,28,10,23,4,no,no,1
2089,3750,32,3,56,19,14,no,no,2
2090,1630,17,16,6,23,6,no,no,1
2091,928,22,12,6,11,6,yes,no,2
2092,2475,17,8,6,23,14,no,no,1
2093,2525,18,12,2,17,20,no,no,4
2094,2417,15,24,6,15,18,no,no,5
2095,719,16,20,14,11,10,no,yes,1
2096,3292,39,5,56,23,12,yes,no,1
2097,1150,23,20,2,12,10,no,yes,1
2098,3932,31,5,60,23,18,yes,no,4
2099,2057,21,12,14,15,14,no,no,2
2100,2901,23,12,6,19,30,no,no,4
2101,1738,16,8,10,23,10,no,no,1
2102,829,16,28,10,13,4,no,yes,1
2103,588,22,12,2,12,10,yes,no,2
2104,1119,17,12,6,12,6,no,yes,2
2105,3526,30,7,48,15,28,no,no,4
2106,4051,34,1,60,17,28,no,no,5
2107,3506,33,1,36,15,18,no,no,4
2108,3478,36,5,52,19,30,no,no,4
2109,3654,36,1,44,15,12,no,no,1
2110,2192,18,28,10,21,24,yes,no,4
2111,3533,33,3,48,15,12,no,no,2
2112,1052,17,16,10,13,10,yes,no,2
2113,884,23,24,6,12,6,yes,no,2
2114,2436,16,12,6,15,18,yes,no,4
2115,3166,37,5,44,21,18,no,no,5
2116,2096,23,16,6,23,18,yes,no,4
2117,1759,24,12,10,19,10,no,no,1
2118,3650,33,5,20,21,28,no,no,4
2119,2113,18,12,14,15,14,no,no,1
2120,3075,32,1,40,17,14,no,no,1
2121,3356,38,5,44,21,30,yes,no,5
2122,3018,30,1,28,23,14,no,no,1
2123,4009,34,7,44,19,28,no,no,5
2124,1580,19,20,2,15,10,yes,no,2
2125,893,23,8,6,12,4,no,yes,2
2126,2034,22,12,6,17,22,no,no,4
2127,4332,32,1,32,23,26,yes,no,4
2128,2885,15,28,2,21,22,no,no,5
2129,551,17,28,6,11,8,no,yes,1
2130,2181,15,12,14,21,18,no,no,5
2131,4319,39,3,52,23,22,no,no,5
2132,1449,18,20,10,21,6,no,no,2
2133,1368,21,24,10,19,4,yes,no,1
2134,2710,21,8,6,23,26,no,no,5
2135,1505,23,24,2,15,10,no,no,1
2136,2871,23,24,10,15,26,no,no,4
2137,3531,39,5,56,17,12,no,no,2
2138,1261,15,16,6,21,10,no,no,1
2139,1361,16,24,6,19,4,no,no,2
2140,980,22,28,10,11,4,yes,no,2
2141,2591,23,20,10,19,20,no,no,5
2142,3074,30,1,20,19,28,no,no,5
2143,1574,23,8,14,19,6,no,no,1
2144,2241,21,20,6,19,26,no,no,4
2145,4285,36,5,52,21,28,no,no,5
2146,4202,31,7,24,15,24,no,no,4
2147,3845,39,7,16,17,18,no,no,4
2148,3374,31,1,56,21,12,no,no,2
2149,3291,30,7,32,15,24,no,no,4
2150,4159,31,5,36,23,26,no,no,5
2151,1423,16,24,10,15,4,no,no,2
2152,3393,31,1,52,15,18,no,no,4
2153,1681,23,28,10,15,8,no,no,2
2154,2149,15,28,2,15,20,no,no,5
2155,4280,37,7,60,15,24,yes,no,5
2156,3404,31,7,36,23,28,yes,no,4
2157,2756,23,28,14,21,22,yes,no,5
2158,1040,24,24,14,13,4,yes,no,1
2159,1129,18,8,2,11,4,no,yes,2
2160,1839,20,16,10,19,4,no,no,2
2161,1907,22,24,14,21,10,no,no,1
2162,1893,20,16,2,19,6,no,no,1
2163,1199,15,24,2,13,4,no,yes,2
2164,2471,19,8,14,17,22,no,no,5
2165,1030,17,8,2,12,8,no,yes,2
2166,2373,24,16,14,17,28,no,no,4
2167,771,23,12,14,13,6,no,yes,2
2168,1015,17,28,14,12,10,no,yes,1
2169,1379,19,16,14,21,8,no,no,1
2170,825,15,8,10,12,4,no,yes,1
2171,536,19,24,2,12,8,yes,no,1
2172,1632,18,28,2,17,4,yes,no,1
2173,979,21,12,14,12,10,no,yes,2
2174,4174,31,1,24,23,22,no,no,5
2175,4016,33,7,16,21,30,yes,no,5
2176,927,17,20,10,11,8,no,yes,2
2177,3154,32,3,16,15,28,no,no,4
2178,2139,19,8,14,19,30,no,no,5
2179,4267,32,3,40,17,18,no,no,5
2180,805,22,12,14,13,8,no,yes,2
2181,3998,32,7,52,15,24,no,no,4
2182,3955,32,7,48,21,12,no,no,2
2183,2045,18,24,14,15,14,no,no,2
2184,2200,17,28,6,15,30,yes,no,5
2185,996,20,8,2,12,4,yes,no,2
2186,3487,35,3,44,15,22,no,no,5
2187,3097,35,7,44,15,14,no,no,1
2188,662,24,20,6,13,8,no,yes,2
2189,1045,15,16,6,13,6,no,yes,2
2190,3071,35,5,16,15,16,no,no,2
2191,677,15,16,10,11,10,no,yes,1
2192,1889,20,28,6,19,10,no,no,2
2193,2254,21,12,14,21,30,no,no,5
2194,3402,34,3,24,23,12,no,no,2
2195,2316,16,12,10,19,14,yes,no,1
2196,905,16,24,14,11,8,no,yes,2
2197,3152,31,1,48,23,20,yes,no,4
2198,1414,21,28,6,21,10,no,no,1
2199,4139,36,1,60,17,18,no,no,5
2200,2437,24,28,14,19,14,no,no,2
2201,1937,21,24,6,15,10,no,no,2
2202,1796,21,8,10,19,8,yes,no,2
2203,3504,39,5,24,21,18,yes,no,4
2204,2985,16,12,14,21,14,no,no,1
2205,3520,32,1,48,17,24,yes,no,5
2206,3835,31,1,60,21,14,no,no,2
2207,1308,17,24,10,21,6,yes,no,2
2208,2362,17,20,6,17,28,no,no,5
2209,749,15,16,10,12,6,no,yes,1
2210,2709,21,24,14,21,18,no,no,4
2211,1991,19,8,6,23,6,no,no,2
2212,3303,37,3,28,17,14,no,no,1
2213,734,16,28,10,11,10,no,yes,2
2214,2881,24,16,10,23,16,no,no,1
2215,1875,23,12,6,19,10,no,no,2
2216,3993,32,3,32,19,16,no,no,2
2217,1992,15,28,14,17,4,yes,no,2
2218,3192,30,5,32,15,14,yes,no,1
2219,3813,32,7,60,17,24,no,no,4
2220,1936,19,20,6,17,10,yes,no,1
2221,2609,15,28,2,21,22,no,no,5
2222,1657,18,24,14,19,10,no,no,2
2223,3138,33,7,56,17,26,no,no,5
2224,3074,37,5,16,23,12,no,no,2
2225,819,16,20,6,11,8,no,yes,1
2226,3259,34,3,32,17,24,no,no,5
2227,1996,21,8,10,17,10,yes,no,2
2228,4153,37,7,36,23,14,no,no,1
2229,749,22,12,10,11,8,no,yes,2
2230,1401,20,16,10,23,8,no,no,2
2231,1000,15,28,2,12,8,yes,no,2
2232,1720,20,16,10,21,10,yes,no,2
2233,1410,16,8,2,23,10,no,no,1
2234,3118,33,1,16,15,24,no,no,5
2235,2538,19,16,2,19,16,no,no,1
2236,1521,23,12,6,19,8,no,no,2
2237,928,22,20,6,11,6,yes,no,2
2238,3208,38,7,16,15,26,yes,no,5
2239,3340,35,3,44,17,12,yes,no,1
2240,2996,15,8,10,19,12,yes,no,1
2241,1539,17,28,6,23,8,no,no,1
2242,2570,20,16,14,23,22,no,no,4
2243,1646,20,24,10,19,4,no,no,1
2244,3850,37,7,20,17,20,no,no,5
2245,2426,19,16,2,17,14,no,no,2
2246,2838,18,28,10,19,22,no,no,5
2247,3329,36,5,56,17,24,no,no,5
2248,2136,21,20,14,23,16,yes,no,2
2249,3673,31,3,52,15,16,no,no,2
2250,1009,23,20,10,11,8,no,yes,1
2251,3623,38,1,16,21,16,no,no,2
2252,4101,37,7,24,21,26,no,no,4
2253,2831,22,16,2,23,20,no,no,4
2254,4158,32,7,36,19,30,no,no,5
2255,866,23,24,2,12,8,no,yes,2
2256,4217,31,7,48,17,18,no,no,4
2257,3814,39,1,32,19,12,no,no,1
2258,3184,37,1,60,23,30,yes,no,5
2259,2108,19,16,2,21,26,yes,no,4
2260,1328,15,20,6,15,10,yes,no,1
2261,646,15,24,14,13,4,no,yes,1
2262,1121,23,28,10,11,10,no,yes,2
2263,1583,16,28,10,23,10,no,no,1
2264,1741,22,12,6,19,8,no,no,2
2265,3668,36,1,16,19,22,yes,no,4
2266,3938,38,7,24,21,12,no,no,2
2267,3013,30,3,44,15,18,no,no,5
2268,2084,16,24,10,17,20,yes,no,5
2269,2431,22,28,10,17,28,no,no,4
2270,2945,20,24,6,23,26,no,no,4
2271,3301,31,5,36,23,26,no,no,5
2272,891,15,20,2,13,10,no,yes,2
2273,532,19,12,14,13,10,yes,no,2
2274,861,17,12,2,13,10,no,yes,2
2275,3793,38,7,20,21,18,no,no,5
2276,3568,36,5,36,21,22,yes,no,4
2277,777,17,24,2,12,4,no,yes,2
2278,1393,15,24,6,23,8,no,no,1
2279,2127,23,12,6,21,14,no,no,2
2280,2213,22,24,10,23,26,no,no,4
2281,3885,30,1,44,21,18,no,no,5
2282,3349,38,5,20,21,20,no,no,5
2283,1958,17,28,2,17,10,no,no,1
2284,4159,33,7,20,19,26,no,no,5
2285,2622,20,12,2,17,22,no,no,4
2286,1694,20,20,2,15,6,no,no,2
2287,1388,22,20,6,15,4,yes,no,1
2288,2811,23,12,10,15,18,no,no,4
2289,2187,17,12,6,17,28,no,no,4
2290,2266,21,20,6,23,14,no,no,1
2291,1831,15,16,14,21,4,no,no,2
2292,1400,21,24,2,21,8,yes,no,2
2293,978,24,16,10,13,8,no,yes,2
2294,3229,33,7,40,23,16,no,no,2
2295,854,21,20,6,12,6,no,yes,1
2296,3993,32,5,24,19,22,no,no,5
2297,4326,38,5,44,19,26,no,no,4
2298,3928,39,5,28,21,22,yes,no,4
2299,4256,30,5,44,19,16,yes,no,1
2300,3400,37,5,60,17,16,yes,no,2
2301,3619,36,3,44,19,16,no,no,2
2302,3959,31,5,60,17,30,no,no,4
2303,3859,38,5,48,17,30,no,no,4
2304,512,20,24,2,12,8,yes,no,1
2305,2887,20,24,10,17,20,no,no,5
2306,4249,30,7,52,15,16,no,no,2
2307,990,16,28,10,12,10,no,yes,2
2308,3397,36,1,60,17,28,no,no,5
2309,2351,18,20,2,23,26,no,no,5
2310,2463,22,16,10,15,24,no,no,5
2311,814,22,12,14,11,10,no,yes,1
2312,1308,20,24,6,21,8,yes,no,2
2313,1631,18,8,2,23,8,no,no,1
2314,3003,34,7,56,15,14,no,no,2
2315,3274,37,1,56,17,26,no,no,5
2316,1124,24,20,10,13,8,yes,no,1
2317,2363,17,24,2,17,16,no,no,1
2318,2650,21,28,14,17,18,no,no,5
2319,1653,17,20,10,15,10,no,no,1
2320,1951,20,24,2,15,10,no,no,1
2321,4189,37,1,56,19,28,no,no,4
2322,2053,22,20,2,15,18,no,no,4
2323,3356,37,1,56,17,26,yes,no,5
2324,3057,34,1,36,17,20,no,no,4
2325,1978,22,24,2,15,10,no,no,1
2326,758,19,16,6,12,8,no,yes,1
2327,2832,17,24,14,23,22,yes,no,5
2328,1017,22,16,2,13,4,no,yes,1
2329,2208,20,8,6,17,16,yes,no,2
2330,3241,37,1,52,19,30,no,no,4
2331,3605,31,3,20,19,16,no,no,2
2332,3852,35,3,48,23,28,yes,no,5
2333,939,18,16,2,12,8,no,yes,1
2334,1578,22,16,2,17,6,no,no,2
2335,3910,39,3,52,21,14,no,no,1
2336,4293,38,3,36,21,22,no,no,5
2337,2327,19,24,14,17,12,no,no,1
2338,3560,37,5,56,17,24,yes,no,4
2339,2305,20,20,14,15,24,no,no,5
2340,2290,20,20,14,17,16,no,no,1
2341,2726,16,8,2,15,14,no,no,2
2342,2161,24,28,6,17,14,no,no,2
2343,2896,17,8,2,23,12,yes,no,1
2344,3088,37,5,16,15,20,yes,no,5
2345,913,21,12,2,11,8,no,yes,2
2346,2780,21,20,10,15,12,yes,no,1
2347,1950,16,28,6,15,8,no,no,1
2348,2299,20,16,2,19,30,no,no,4
2349,2929,16,20,6,23,14,no,no,2
2350,3932,39,7,48,15,20,yes,no,4
2351,2372,22,24,14,17,14,yes,no,1
2352,2041,20,24,6,23,18,no,no,5
2353,2404,18,16,10,15,28,yes,no,5
2354,4275,31,1,20,19,30,no,no,4
2355,1109,22,12,10,13,8,no,yes,1
2356,1718,19,16,10,19,4,no,no,1
2357,3535,32,1,20,23,30,no,no,5
2358,1366,23,16,14,15,4,no,no,2
2359,2778,24,8,6,17,20,no,no,4
2360,2126,20,16,2,21,12,no,no,2
2361,1869,19,20,6,19,10,no,no,2
2362,3836,32,1,20,19,12,yes,no,2
2363,2164,17,16,6,23,20,yes,no,4
2364,2324,18,24,14,21,22,yes,no,4
2365,1698,17,12,2,15,6,no,no,2
2366,1522,20,12,14,21,8,no,no,1
2367,1889,16,24,10,21,8,no,no,1
2368,3517,36,3,20,17,28,no,no,5
2369,3371,39,1,24,21,18,no,no,4
2370,3902,33,3,44,17,12,no,no,1
2371,3461,39,1,20,19,22,no,no,5
2372,3500,33,1,56,17,30,yes,no,4
2373,1333,23,20,10,23,4,no,no,1
2374,3173,32,3,52,17,16,no,no,1
2375,1732,18,28,2,17,10,yes,no,2
2376,633,18,16,14,11,10,no,yes,1
2377,859,24,20,10,11,6,no,yes,2
2378,2838,15,24,10,19,20,no,no,5
2379,3693,34,3,24,21,24,no,no,5
2380,3110,30,5,32,19,28,no,no,4
2381,3616,37,1,40,23,28,yes,no,5
2382,2162,16,8,6,19,24,no,no,4
2383,1732,17,8,2,17,6,yes,no,1
2384,1069,18,16,14,12,8,no,yes,2
2385,2183,19,12,14,23,16,no,no,2
2386,2713,23,16,6,17,26,no,no,4
2387,2531,20,28,6,19,14,no,no,2
2388,2620,23,8,14,15,12,yes,no,1
2389,1532,16,20,6,15,6,yes,no,1
2390,4075,35,1,16,17,26,no,no,5
2391,1361,22,12,2,17,8,no,no,2
2392,1874,18,28,6,23,6,no,no,2
2393,1819,22,16,10,21,10,no,no,1
2394,1174,19,16,2,11,4,no,yes,2
2395,1721,15,20,10,21,10,no,no,1
2396,1794,23,12,14,17,6,no,no,2
2397,1764,15,16,6,23,8,yes,no,2
2398,939,18,20,6,12,6,no,yes,2
2399,1201,23,20,2,19,10,no,no,2
2400,4139,36,5,48,15,24,no,no,4
2401,993,20,28,6,13,6,no,yes,1
2402,3520,37,7,48,15,20,yes,no,4
2403,1156,22,28,2,13,4,yes,no,2
2404,1665,15,20,14,19,4,no,no,1
2405,1866,23,24,6,23,6,no,no,2
2406,4091,34,1,48,23,30,no,no,4
2407,2703,17,28,6,19,30,no,no,5
2408,932,15,28,10,13,6,yes,no,1
2409,3940,39,1,20,17,12,yes,no,2
2410,1520,17,8,2,15,6,yes,no,1
2411,1301,20,8,6,19,10,no,no,1
2412,2598,17,8,6,17,24,no,no,5
2413,1016,23,8,10,13,4,yes,no,1
2414,1641,15,24,6,21,10,no,no,1
2415,2759,20,20,2,15,14,no,no,1
2416,3253,38,7,44,23,12,no,no,1
2417,2919,17,24,6,21,14,no,no,2
2418,575,15,24,2,12,4,no,yes,2
2419,1356,15,12,2,23,6,yes,no,2
2420,1642,19,16,6,15,10,no,no,2
2421,1160,18,24,2,11,8,yes,no,1
2422,1781,15,24,10,19,6,no,no,1
2423,584,16,16,14,11,4,yes,no,1
2424,1612,17,20,2,15,6,yes,no,2
2425,3323,38,5,40,15,26,no,no,4
2426,1403,21,12,10,19,8,no,no,2
2427,837,22,16,2,13,6,no,yes,2
2428,3562,39,5,56,23,26,no,no,5
2429,738,15,8,2,12,6,no,yes,1
2430,759,20,12,10,13,10,no,yes,2
2431,2887,23,20,6,21,20,no,no,4
2432,2414,21,20,10,19,16,no,no,2
2433,3048,35,5,48,15,26,yes,no,4
2434,2694,20,28,14,19,26,no,no,4
2435,2036,23,20,6,19,20,yes,no,4
2436,1474,17,20,14,15,4,no,no,1
2437,4077,35,1,60,15,12,no,no,2
2438,1244,21,28,2,21,6,yes,no,2
2439,2538,20,20,6,23,18,no,no,5
2440,2253,16,16,14,17,14,no,no,2
2441,664,17,16,10,11,4,yes,no,1
2442,2312,20,24,6,21,12,yes,no,2
2443,4016,36,5,36,15,16,yes,no,1
2444,1441,16,8,2,19,6,no,no,1
2445,3556,34,1,48,23,20,yes,no,5
2446,1994,24,28,6,15,4,no,no,2
2447,1340,24,12,2,15,6,yes,no,2
2448,3290,37,7,40,15,22,no,no,5
2449,4137,30,5,28,15,22,no,no,5
2450,1508,17,16,14,23,4,yes,no,2
2451,1602,18,20,10,21,6,no,no,1
2452,1604,20,16,2,21,6,yes,no,1
2453,4214,39,1,40,23,24,no,no,4
2454,4187,37,3,24,21,18,no,no,4
2455,722,20,8,6,12,4,no,yes,1
2456,1060,18,20,10,11,10,yes,no,2
2457,3925,33,7,24,23,12,no,no,2
2458,1763,18,8,6,15,6,no,no,1
2459,3650,33,1,56,17,22,no,no,4
2460,2357,21,12,2,19,16,no,no,1
2461,2564,23,24,10,17,14,yes,no,2
2462,1118,21,20,2,11,10,no,yes,2
2463,1740,16,28,6,19,4,yes,no,1
2464,1168,19,12,14,13,10,yes,no,2
2465,2545,20,24,10,19,20,no,no,4
2466,502,24,20,2,11,4,no,yes,2
2467,4337,38,5,32,15,18,no,no,5
2468,2273,19,28,10,23,16,no,no,1
2469,3014,35,7,52,23,30,no,no,5
2470,1629,16,8,10,23,10,no,no,2
2471,3938,34,7,48,17,14,no,no,1
2472,2379,19,24,2,19,28,no,no,5
2473,908,20,12,6,12,8,yes,no,1
2474,3466,30,7,32,19,16,no,no,1
2475,3341,31,1,24,23,28,no,no,5
2476,4115,35,7,36,21,26,no,no,5
2477,519,22,12,2,12,10,no,yes,1
2478,1822,22,8,14,23,8,no,no,2
2479,2989,20,24,14,21,18,no,no,5
2480,4215,36,1,20,17,26,no,no,5
2481,948,16,16,2,11,4,yes,no,2
2482,3004,39,1,52,23,18,yes,no,5
2483,2519,23,8,14,19,26,no,no,4
2484,2733,21,16,10,23,30,no,no,4
2485,1159,24,12,10,11,4,no,yes,2
2486,3846,36,5,56,15,14,no,no,2
2487,2259,16,24,10,17,14,no,no,1
2488,3605,37,7,16,15,14,no,no,1
2489,3877,39,5,36,19,16,no,no,2
2490,1696,21,20,6,17,4,yes,no,2
2491,1895,17,16,10,15,10,no,no,1
2492,2424,18,20,2,21,26,yes,no,5
2493,2959,24,16,2,15,30,no,no,4
2494,2800,19,20,14,19,22,yes,no,5
2495,1781,16,12,14,17,4,no,no,2
2496,2954,18,16,10,15,22,no,no,5
2497,509,19,28,2,12,6,no,yes,2
2498,1988,24,20,10,19,4,yes,no,1
2499,1002,21,24,2,13,8,no,yes,2
2500,2336,15,12,14,23,24,yes,no,5
2501,2379,21,28,6,23,26,no,no,4
2502,1822,19,28,10,15,6,no,no,2
2503,3681,34,7,56,19,22,no,no,4
2504,3210,37,7,56,21,22,no,no,4
2505,1888,16,12,2,15,6,yes,no,2
2506,1432,16,16,14,21,6,yes,no,2
2507,3089,38,1,36,15,14,no,no,2
2508,929,15,16,14,11,10,no,yes,2
2509,3674,35,7,60,15,12,no,no,1
2510,3790,33,7,40,19,26,no,no,5
2511,3293,37,3,36,15,18,no,no,5
2512,3723,35,7,60,19,12,no,no,1
2513,2735,16,20,10,21,12,no,no,2
2514,2333,24,20,14,15,18,no,no,4
2515,1832,18,16,6,19,6,yes,no,2
2516,1264,20,24,14,15,10,yes,no,2
2517,4213,31,3,60,23,14,no,no,1
2518,629,24,16,10,11,10,no,yes,1
2519,2234,16,8,14,23,20,no,no,4
2520,1967,21,24,10,21,10,no,no,1
2521,3388,35,5,44,19,24,yes,no,5
2522,610,17,20,14,13,8,no,yes,1
2523,4281,31,1,48,19,16,no,no,1
2524,1998,15,20,14,21,10,no,no,2
2525,3449,32,7,24,19,22,no,no,4
2526,1940,21,24,10,19,4,yes,no,1
2527,3793,31,5,48,15,22,no,no,5
2528,1359,20,24,10,17,8,no,no,2
2529,2491,22,8,14,19,14,no,no,2
2530,1076,22,12,14,12,8,yes,no,1
2531,841,22,16,10,12,10,no,yes,1
2532,629,15,16,10,13,6,no,yes,1
2533,4173,30,7,44,17,22,no,no,5
2534,1783,23,12,14,17,6,no,no,2
2535,2476,21,28,14,23,16,yes,no,1
2536,965,22,16,2,13,10,no,yes,2
2537,2105,16,8,6,21,16,no,no,2
2538,3667,36,7,40,23,22,no,no,5
2539,1242,15,20,2,19,4,no,no,2
2540,2455,21,12,10,23,18,no,no,4
2541,3859,35,3,32,21,20,no,no,5
2542,2399,20,24,6,15,28,no,no,5
2543,3870,33,1,44,15,12,no,no,2
2544,658,17,16,14,11,8,no,yes,2
2545,3663,37,3,20,19,22,no,no,4
2546,758,20,20,10,11,8,no,yes,1
2547,2773,15,28,14,15,16,no,no,1
2548,4200,37,5,56,15,20,yes,no,5
2549,528,15,8,10,11,8,yes,no,2
2550,2605,22,24,10,23,12,no,no,1
2551,4174,36,5,44,23,22,no,no,5
2552,1898,21,16,10,19,4,no,no,1
2553,1035,18,28,14,12,8,no,yes,1
2554,2161,21,16,14,21,18,no,no,5
